Submission Date,Expenditure,Quantity,Price,Outlier,Purpose,Usage,Source,Sex at birth,First time,Legal status,Consumption,Census subdivision,Census division,Economic region,Province,Census metropolitan area
2018-01-31,185,28,6.61,0,Medicate - without a medical document,Daily,,,,,28,Montréal,Montréal,Montréal,Quebec / Québec,Montréal
2018-01-31,100,28,3.57,0,Use recreationally,Daily,,,,,45,Terrebonne,Les Moulins,Lanaudière,Quebec / Québec,Montréal
2018-01-31,140,28,5,0,Use recreationally,A few times per week,,,,,7,Québec,Québec,Capitale-Nationale,Quebec / Québec,Québec
2018-01-31,120,28,4.29,0,Use recreationally,A few times per week,,,,,7,Greater Vancouver A,Greater Vancouver,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,British Columbia / Colombie-Britannique,Vancouver
2018-01-31,180,28,6.43,0,Use recreationally,Daily,,,,,14,Québec,Québec,Capitale-Nationale,Quebec / Québec,Québec
2018-01-31,150,28,5.36,0,Medicate - without a medical document,Daily,,,,,1,Edmonton,Division No. 11,Edmonton,Alberta,Edmonton
2018-01-31,180,28,6.43,0,Use recreationally,Daily,,,,,28,Greater Sudbury / Grand Sudbury,Greater Sudbury / Grand Sudbury,Northeast / Nord-est,Ontario,Greater Sudbury / Grand Sudbury
2018-01-31,200,28,7.14,0,Use recreationally,A few times per week,,,,,3.5,Regina,Division No.  6,Regina--Moose Mountain,Saskatchewan,Regina
2018-01-31,100,28,3.57,0,Use recreationally,Daily,,,,,28,Norfolk County,Haldimand-Norfolk,Hamilton--Niagara Peninsula,Ontario,35 - NonCMA
2018-01-31,120,28,4.29,0,Use recreationally,Daily,,,,,28,Regina Beach,Division No.  6,Regina--Moose Mountain,Saskatchewan,Regina
2018-01-31,150,28,5.36,0,Medicate - with a medical document,Daily,,,,,35,Kelowna,Central Okanagan,Thompson--Okanagan,British Columbia / Colombie-Britannique,Kelowna
2018-01-31,120,28,4.29,0,Medicate - with a medical document,Daily,,,,,3.5,Gibsons,Sunshine Coast,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,British Columbia / Colombie-Britannique,59 - NonCMA
2018-01-31,180,28,6.43,0,Use recreationally,Daily,,,,,14,Richmond,Greater Vancouver,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,British Columbia / Colombie-Britannique,Vancouver
2018-01-31,160,28,5.71,0,Medicate - without a medical document,Daily,,,,,28,Edmonton,Division No. 11,Edmonton,Alberta,Edmonton
2018-01-31,150,28,5.36,0,Medicate - with a medical document,Daily,,,,,3.5,Toronto,Toronto,Toronto,Ontario,Toronto
2018-01-31,120,28,4.29,0,Medicate - without a medical document,Daily,,,,,28,Greater Vancouver A,Greater Vancouver,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,British Columbia / Colombie-Britannique,Vancouver
2018-01-31,135,28,4.82,0,Medicate - with a medical document,Daily,,,,,7,Victoria,Capital,Vancouver Island and Coast / Île de Vancouver et la côte,British Columbia / Colombie-Britannique,Victoria
2018-01-31,140,28,5,0,Use recreationally,Daily,,,,,60,Mackenzie,Fraser-Fort George,Cariboo,British Columbia / Colombie-Britannique,59 - NonCMA
2018-01-31,150,28,5.36,0,Use recreationally,A few times per week,,,,,28,Toronto,Toronto,Toronto,Ontario,Toronto
2018-01-31,165,28,5.89,0,Use recreationally,Daily,,,,,56,Edmonton,Division No. 11,Edmonton,Alberta,Edmonton
2018-01-31,130,28,4.64,0,Use recreationally,Daily,,,,,28,Longueuil,Longueuil,Montérégie,Quebec / Québec,Montréal
2018-01-31,200,28,7.14,0,Use recreationally,Daily,,,,,56,Red Deer,Division No.  8,Red Deer,Alberta,48 - NonCMA
2018-01-31,225,28,8.04,0,Use recreationally,Daily,,,,,28,Edmonton,Division No. 11,Edmonton,Alberta,Edmonton
2018-01-31,150,28,5.36,0,Medicate - without a medical document,Daily,,,,,1,Taber,Division No.  2,Lethbridge--Medicine Hat,Alberta,48 - NonCMA
2018-01-31,240,28,8.57,0,Use recreationally,Daily,,,,,28,Greater Vancouver A,Greater Vancouver,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,British Columbia / Colombie-Britannique,Vancouver
2018-01-31,120,28,4.29,0,Medicate - without a medical document,Daily,,,,,28,Toronto,Toronto,Toronto,Ontario,Toronto
2018-01-31,200,28,7.14,0,Medicate - without a medical document,Daily,,,,,28,Toronto,Toronto,Toronto,Ontario,Toronto
2018-01-31,150,28,5.36,0,Use recreationally,Daily,,,,,28,Edmonton,Division No. 11,Edmonton,Alberta,Edmonton
2018-01-31,220,28,7.86,0,Use recreationally,Daily,,,,,84,Medicine Hat,Division No.  1,Lethbridge--Medicine Hat,Alberta,48 - NonCMA
2018-01-31,100,28,3.57,0,Use recreationally,Daily,,,,,45,Québec,Québec,Capitale-Nationale,Quebec / Québec,Québec
2018-01-31,160,28,5.71,0,Use recreationally,A few times per week,,,,,7,Gatineau,Gatineau,Outaouais,Quebec / Québec,Ottawa - Gatineau (partie du Québec / Quebec part)
2018-01-31,100,28,3.57,0,Use recreationally,A few times per week,,,,,3.5,Toronto,Toronto,Toronto,Ontario,Toronto
2018-01-31,185,28,6.61,0,Medicate - without a medical document,Daily,,,,,28,Toronto,Toronto,Toronto,Ontario,Toronto
2018-01-31,180,28,6.43,0,Medicate - without a medical document,A few times per week,,,,,7,Amherst,Cumberland,North Shore / Côte-nord,Nova Scotia / Nouvelle-Écosse,12 - NonCMA
2018-01-31,160,28,5.71,0,Use recreationally,Daily,,,,,28,Charlottetown,Queens,Prince Edward Island / Île-du-Prince-Édouard,Prince Edward Island / Île-du-Prince-Édouard,11 - NonCMA
2018-01-31,220,28,7.86,0,Medicate - with a medical document,Daily,,,,,7,Edmonton,Division No. 11,Edmonton,Alberta,Edmonton
2018-01-31,139,28,4.96,0,Medicate - without a medical document,,,,,,,Barrie,Simcoe,Kitchener--Waterloo--Barrie,Ontario,Barrie
2018-01-31,150,28,5.36,0,Medicate - without a medical document,Daily,,,,,3.5,Mississauga,Peel,Toronto,Ontario,Toronto
2018-01-31,120,28,4.29,0,Use recreationally,Daily,,,,,56,Oshawa,Durham,Toronto,Ontario,Oshawa
2018-01-31,160,28,5.71,0,Medicate - without a medical document,Daily,,,,,,Fredericton,York,Fredericton--Oromocto,New Brunswick / Nouveau-Brunswick,13 - NonCMA
2018-01-31,200,28,7.14,0,Use recreationally,A few times per week,,,,,3.5,Prince George,Fraser-Fort George,Cariboo,British Columbia / Colombie-Britannique,59 - NonCMA
2018-01-31,200,28,7.14,0,Use recreationally,Daily,,,,,56,Niagara-on-the-Lake,Niagara,Hamilton--Niagara Peninsula,Ontario,St. Catharines - Niagara
2018-01-31,140,28,5,0,Use recreationally,Daily,,,,,28,Québec,Québec,Capitale-Nationale,Quebec / Québec,Québec
2018-01-31,150,28,5.36,0,Use recreationally,A few times per week,,,,,7,Winnipeg,Division No. 11,Winnipeg,Manitoba,Winnipeg
2018-01-31,140,28,5,0,Medicate - without a medical document,Daily,,,,,28,Cape Breton,Cape Breton,Cape Breton,Nova Scotia / Nouvelle-Écosse,12 - NonCMA
2018-01-31,100,28,3.57,0,Use recreationally,,,,,,,Huron-Kinloss,Bruce,Stratford--Bruce Peninsula,Ontario,35 - NonCMA
2018-01-31,160,28,5.71,0,Use recreationally,Daily,,,,,14,Greater Vancouver A,Greater Vancouver,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,British Columbia / Colombie-Britannique,Vancouver
2018-01-31,150,28,5.36,0,Use recreationally,Daily,,,,,56,Edmonton,Division No. 11,Edmonton,Alberta,Edmonton
2018-01-31,180,28,6.43,0,Medicate - without a medical document,A few times per month,,,,,7,Greenwood,Kootenay Boundary,Kootenay,British Columbia / Colombie-Britannique,59 - NonCMA
2018-01-31,100,28,3.57,0,Medicate - without a medical document,Daily,,,,,,Toronto,Toronto,Toronto,Ontario,Toronto
2018-01-31,280,28,10,0,Medicate - without a medical document,A few times per week,,,,,3.5,Toronto,Toronto,Toronto,Ontario,Toronto
2018-01-31,150,28,5.36,0,Use recreationally,Daily,,,,,14,Vancouver,Greater Vancouver,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,British Columbia / Colombie-Britannique,Vancouver
2018-01-31,160,28,5.71,0,Use recreationally,Daily,,,,,60,Kingston,Frontenac,Kingston--Pembroke,Ontario,Kingston
2018-01-31,160,28,5.71,0,Medicate - with a medical document,Daily,,,,,3.5,Laval,Laval,Laval,Quebec / Québec,Montréal
2018-01-31,185,28,6.61,0,Medicate - without a medical document,Daily,,,,,7,Halifax,Halifax,Halifax,Nova Scotia / Nouvelle-Écosse,Halifax
2018-01-31,170,28,6.07,0,Medicate - without a medical document,Daily,,,,,56,Calgary,Division No.  6,Calgary,Alberta,Calgary
2018-01-31,160,28,5.71,0,Medicate - without a medical document,Daily,,,,,14,Greater Vancouver A,Greater Vancouver,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,British Columbia / Colombie-Britannique,Vancouver
2018-01-31,80,28,2.86,0,Medicate - with a medical document,Daily,,,,,28,West Kelowna,Central Okanagan,Thompson--Okanagan,British Columbia / Colombie-Britannique,Kelowna
2018-01-31,180,28,6.43,0,Use recreationally,A few times a year,,,,,0,Montréal,Montréal,Montréal,Quebec / Québec,Montréal
2018-01-31,160,28,5.71,0,Medicate - with a medical document,Daily,,,,,14,Lethbridge,Division No.  2,Lethbridge--Medicine Hat,Alberta,Lethbridge
2018-01-31,120,28,4.29,0,Medicate - without a medical document,Daily,,,,,14,Oakville,Halton,Toronto,Ontario,Toronto
2018-01-31,160,28,5.71,0,Medicate - without a medical document,Daily,,,,,1,Edmonton,Division No. 11,Edmonton,Alberta,Edmonton
2018-01-31,180,28,6.43,0,Medicate - without a medical document,Daily,,,,,28,Toronto,Toronto,Toronto,Ontario,Toronto
2018-01-31,100,28,3.57,0,Use recreationally,,,,,,,Rimouski,Rimouski-Neigette,Bas-Saint-Laurent,Quebec / Québec,24 - NonCMA
2018-01-31,135,28,4.82,0,Use recreationally,A few times per week,,,,,14,Toronto,Toronto,Toronto,Ontario,Toronto
2018-01-31,99,28,3.54,0,Medicate - without a medical document,Daily,,,,,14,Hamilton,Hamilton,Hamilton--Niagara Peninsula,Ontario,Hamilton
2018-01-31,180,28,6.43,0,Medicate - without a medical document,,,,,,,Niagara-on-the-Lake,Niagara,Hamilton--Niagara Peninsula,Ontario,St. Catharines - Niagara
2018-01-31,160,28,5.71,0,Medicate - without a medical document,Daily,,,,,28,Calgary,Division No.  6,Calgary,Alberta,Calgary
2018-01-31,120,28,4.29,0,Medicate - without a medical document,Daily,,,,,28,Trois-Rivières,Francheville,Mauricie,Quebec / Québec,Trois-Rivières
2018-01-31,160,28,5.71,0,Use recreationally,Daily,,,,,28,Sherbrooke,Sherbrooke,Estrie,Quebec / Québec,Sherbrooke
2018-01-31,240,28,8.57,0,Use recreationally,,,,,,,Toronto,Toronto,Toronto,Ontario,Toronto
2018-01-31,99,28,3.54,0,Use recreationally,,,,,,,Toronto,Toronto,Toronto,Ontario,Toronto
2018-01-31,99,28,3.54,0,Medicate - without a medical document,Daily,,,,,14,Greater Vancouver A,Greater Vancouver,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,British Columbia / Colombie-Britannique,Vancouver
2018-01-31,180,28,6.43,0,Medicate - without a medical document,Daily,,,,,56,Cobourg,Northumberland,Muskoka--Kawarthas,Ontario,35 - NonCMA
2018-01-31,220,28,7.86,0,Use recreationally,Daily,,,,,28,Toronto,Toronto,Toronto,Ontario,Toronto
2018-01-31,150,28,5.36,0,Medicate - without a medical document,Daily,,,,,56,Grand Falls-Windsor,Division No.  6,Notre Dame--Central Bonavista Bay,Newfoundland and Labrador / Terre-Neuve-et-Labrador,10 - NonCMA
2018-01-31,160,28,5.71,0,Medicate - without a medical document,Daily,,,,,56,Nanaimo,Nanaimo,Vancouver Island and Coast / Île de Vancouver et la côte,British Columbia / Colombie-Britannique,59 - NonCMA
2018-01-31,200,28,7.14,0,Use recreationally,Daily,,,,,7,Toronto,Toronto,Toronto,Ontario,Toronto
2018-01-31,160,28,5.71,0,Medicate - without a medical document,Daily,,,,,28,Winnipeg,Division No. 11,Winnipeg,Manitoba,Winnipeg
2018-01-31,150,28,5.36,0,Use recreationally,Daily,,,,,28,Calgary,Division No.  6,Calgary,Alberta,Calgary
2018-01-31,150,28,5.36,0,Use recreationally,Daily,,,,,28,Terrebonne,Les Moulins,Lanaudière,Quebec / Québec,Montréal
2018-01-31,100,28,3.57,0,Medicate - without a medical document,Daily,,,,,28,Edmonton,Division No. 11,Edmonton,Alberta,Edmonton
2018-01-31,200,28,7.14,0,Medicate - without a medical document,A few times a year,,,,,7,Calgary,Division No.  6,Calgary,Alberta,Calgary
2018-01-31,80,28,2.86,0,Use recreationally,Daily,,,,,28,Victoria,Capital,Vancouver Island and Coast / Île de Vancouver et la côte,British Columbia / Colombie-Britannique,Victoria
2018-01-31,99,28,3.54,0,Use recreationally,A few times per week,,,,,112,Vancouver,Greater Vancouver,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,British Columbia / Colombie-Britannique,Vancouver
2018-01-31,113.4,28,4.05,0,Use recreationally,A few times per week,,,,,7,Kingston,Frontenac,Kingston--Pembroke,Ontario,Kingston
2018-01-31,120,28,4.29,0,Medicate - with a medical document,Daily,,,,,28,Calgary,Division No.  6,Calgary,Alberta,Calgary
2018-01-31,145,28,5.18,0,Medicate - without a medical document,Daily,,,,,28,Windsor,Essex,Windsor--Sarnia,Ontario,Windsor
2018-01-31,240,28,8.57,0,Medicate - without a medical document,Daily,,,,,14,Edmonton,Division No. 11,Edmonton,Alberta,Edmonton
2018-01-31,190,28,6.79,0,Use recreationally,Daily,,,,,28,Calgary,Division No.  6,Calgary,Alberta,Calgary
2018-01-31,150,28,5.36,0,Use recreationally,Daily,,,,,28,Saint-Jérôme,La Rivière-du-Nord,Laurentides,Quebec / Québec,Montréal
2018-01-31,120,28,4.29,0,Medicate - without a medical document,Daily,,,,,224,Terrebonne,Les Moulins,Lanaudière,Quebec / Québec,Montréal
2018-01-31,150,28,5.36,0,Use recreationally,Daily,,,,,0.5,Sherbrooke,Sherbrooke,Estrie,Quebec / Québec,Sherbrooke
2018-01-31,140,28,5,0,Use recreationally,Daily,,,,,3.5,Regina,Division No.  6,Regina--Moose Mountain,Saskatchewan,Regina
2018-01-31,125,28,4.46,0,Use recreationally,Daily,,,,,28,Dauphin,Division No. 17,Parklands,Manitoba,46 - NonCMA
2018-01-31,110,28,3.93,0,Use recreationally,Daily,,,,,28,Montréal,Montréal,Montréal,Quebec / Québec,Montréal
2018-01-31,140,28,5,0,Medicate - without a medical document,Daily,,,,,14,Dauphin,Division No. 17,Parklands,Manitoba,46 - NonCMA
2018-01-31,300,28,10.71,0,Medicate - with a medical document,Daily,,,,,14,Dauphin,Division No. 17,Parklands,Manitoba,46 - NonCMA
2018-01-31,200,28,7.14,0,Use recreationally,A few times per month,,,,,1,Grande Prairie,Division No. 19,Athabasca--Grande Prairie--Peace River,Alberta,48 - NonCMA
2018-01-31,130,28,4.64,0,Use recreationally,A few times per month,,,,,14,Quesnel,Cariboo,Cariboo,British Columbia / Colombie-Britannique,59 - NonCMA
2018-01-31,185,28,6.61,0,Medicate - without a medical document,Daily,,,,,28,Toronto,Toronto,Toronto,Ontario,Toronto
2018-01-31,140,28,5,0,Use recreationally,Daily,,,,,14,Greater Vancouver A,Greater Vancouver,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,British Columbia / Colombie-Britannique,Vancouver
2018-01-31,140,28,5,0,Use recreationally,A few times per week,,,,,56,Prince George,Fraser-Fort George,Cariboo,British Columbia / Colombie-Britannique,59 - NonCMA
2018-01-31,180,28,6.43,0,Medicate - without a medical document,Daily,,,,,28,Calgary,Division No.  6,Calgary,Alberta,Calgary
2018-01-31,130,28,4.64,0,Use recreationally,A few times per week,,,,,28,Kamloops,Thompson-Nicola,Thompson--Okanagan,British Columbia / Colombie-Britannique,59 - NonCMA
2018-01-31,160,28,5.71,0,Use recreationally,Daily,,,,,28,Montréal,Montréal,Montréal,Quebec / Québec,Montréal
2018-01-31,200,28,7.14,0,Use recreationally,Daily,,,,,28,Edmonton,Division No. 11,Edmonton,Alberta,Edmonton
2018-01-31,140,28,5,0,Use recreationally,Daily,,,,,7,Montréal,Montréal,Montréal,Quebec / Québec,Montréal
2018-01-31,130,28,4.64,0,Use recreationally,Daily,,,,,1,Campbell River,Strathcona,Vancouver Island and Coast / Île de Vancouver et la côte,British Columbia / Colombie-Britannique,59 - NonCMA
2018-01-31,120,28,4.29,0,Medicate - without a medical document,Daily,,,,,28,Saskatoon,Division No. 11,Saskatoon--Biggar,Saskatchewan,Saskatoon
2018-01-31,120,28,4.29,0,Medicate - with a medical document,Daily,,,,,28,Calgary,Division No.  6,Calgary,Alberta,Calgary
2018-01-31,120,28,4.29,0,Medicate - without a medical document,Daily,,,,,50,North Vancouver,Greater Vancouver,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,British Columbia / Colombie-Britannique,Vancouver
2018-01-31,120,28,4.29,0,Use recreationally,Daily,,,,,28,Victoriaville,Arthabaska,Centre-du-Québec,Quebec / Québec,24 - NonCMA
2018-01-31,130,28,4.64,0,Use recreationally,Daily,,,,,46,Montréal,Montréal,Montréal,Quebec / Québec,Montréal
2018-01-31,180,28,6.43,0,Use recreationally,Daily,,,,,28,Toronto,Toronto,Toronto,Ontario,Toronto
2018-01-31,160,28,5.71,0,Medicate - with a medical document,Daily,,,,,28,Edmonton,Division No. 11,Edmonton,Alberta,Edmonton
2018-01-31,130,28,4.64,0,Medicate - without a medical document,Daily,,,,,50,Strathcona County,Division No. 11,Edmonton,Alberta,Edmonton
2018-01-31,160,28,5.71,0,Use recreationally,,,,,,,Varennes,Marguerite-D'Youville,Montérégie,Quebec / Québec,Montréal
2018-01-31,180,28,6.43,0,Use recreationally,Daily,,,,,28,North Vancouver,Greater Vancouver,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,British Columbia / Colombie-Britannique,Vancouver
2018-01-31,160,28,5.71,0,Medicate - without a medical document,Daily,,,,,28,Leduc,Division No. 11,Edmonton,Alberta,Edmonton
2018-01-31,200,28,7.14,0,Medicate - without a medical document,A few times per week,,,,,3.5,Olds,Division No.  6,Calgary,Alberta,48 - NonCMA
2018-01-31,120,28,4.29,0,Use recreationally,,,,,,,Fredericton,York,Fredericton--Oromocto,New Brunswick / Nouveau-Brunswick,13 - NonCMA
2018-01-31,180,28,6.43,0,Use recreationally,Daily,,,,,28,Toronto,Toronto,Toronto,Ontario,Toronto
2018-01-31,80,28,2.86,0,Use recreationally,Daily,,,,,7,Powell River,Powell River,Vancouver Island and Coast / Île de Vancouver et la côte,British Columbia / Colombie-Britannique,59 - NonCMA
2018-01-31,160,28,5.71,0,Use recreationally,A few times per week,,,,,14,Québec,Québec,Capitale-Nationale,Quebec / Québec,Québec
2018-01-31,150,28,5.36,0,Medicate - without a medical document,Daily,,,,,1,Charlottetown,Queens,Prince Edward Island / Île-du-Prince-Édouard,Prince Edward Island / Île-du-Prince-Édouard,11 - NonCMA
2018-01-31,180,28,6.43,0,Use recreationally,Daily,,,,,28,Ottawa,Ottawa,Ottawa,Ontario,Ottawa - Gatineau (Ontario part / partie de l'Ontario)
2018-01-31,150,28,5.36,0,Medicate - with a medical document,Daily,,,,,28,Vancouver,Greater Vancouver,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,British Columbia / Colombie-Britannique,Vancouver
2018-01-31,200,28,7.14,0,Use recreationally,Daily,,,,,112,Edmonton,Division No. 11,Edmonton,Alberta,Edmonton
2018-01-31,95,28,3.39,0,Use recreationally,Daily,,,,,0.5,Granby,La Haute-Yamaska,Montérégie,Quebec / Québec,24 - NonCMA
2018-01-31,160,28,5.71,0,Medicate - without a medical document,A few times per week,,,,,14,Vermilion,Division No. 10,Camrose--Drumheller,Alberta,48 - NonCMA
2018-01-31,150,28,5.36,0,Use recreationally,Daily,,,,,28,Calgary,Division No.  6,Calgary,Alberta,Calgary
2018-01-31,120,28,4.29,0,Use recreationally,A few times per month,,,,,3.5,Toronto,Toronto,Toronto,Ontario,Toronto
2018-01-31,140,28,5,0,Use recreationally,Daily,,,,,7,Sherbrooke,Sherbrooke,Estrie,Quebec / Québec,Sherbrooke
2018-01-31,190,28,6.79,0,Use recreationally,A few times per month,,,,,3.5,Montréal,Montréal,Montréal,Quebec / Québec,Montréal
2018-01-31,240,28,8.57,0,Medicate - without a medical document,,,,,,,Edmonton,Division No. 11,Edmonton,Alberta,Edmonton
2018-01-31,110,28,3.93,0,Medicate - without a medical document,Daily,,,,,112,Cape Breton,Cape Breton,Cape Breton,Nova Scotia / Nouvelle-Écosse,12 - NonCMA
2018-01-31,240,28,8.57,0,Medicate - without a medical document,Daily,,,,,14,Edmonton,Division No. 11,Edmonton,Alberta,Edmonton
